c_id,name,origin
C04881,"N-Acetyl-beta-D-mannosaminyl-1,4-N-acetyl-D-glucosaminyldiphosphoundecaprenol; N-Acetyl-beta-D-mannosaminyl-(1->4)-N-acetyl-alpha-D-glucosaminyl-diphospho-ditrans,octacis-undecaprenol",blue
C00186,(S)-Lactate; L-Lactate; L-Lactic acid,blue
C02527,Butanoylphosphate; Butanoyl phosphate,blue
C00160,Glycolate; Glycolic acid; Hydroxyacetic acid,green
C00635,Chondroitin 6-sulfate; Chondroitin sulfate C; Chondroitin 6'-sulfate,yellow
C11455,"4,4-Dimethyl-5alpha-cholesta-8,14,24-trien-3beta-ol",yellow
C21386,L-Leucyl-L-arginyl-protein; N-Terminal L-leucyl-L-arginyl-[protein],blue
C00667,Oxidized adrenal ferredoxin; Oxidized adrenodoxin,green
C16216,3-Oxostearoyl-CoA; 3-Oxooctadecanoyl-CoA; beta-Ketostearoyl-CoA; 3-Ketostearoyl-CoA,yellow
C02000,Alkyl sulfate,yellow
C00760,"Cellulose; (1,4-beta-D-Glucosyl)n; (1,4-beta-D-Glucosyl)n+1; (1,4-beta-D-Glucosyl)n-1; 1,4-beta-D-Glucan; Microcrystalline cellulose",green
C14792,"(1S)-Hydroxy-(2S)-glutathionyl-1,2-dihydronaphthalene",yellow
C00127,Glutathione disulfide; GSSG; Oxiglutatione; Oxidized glutathione,green
C06224,"3,4-Dihydroxystyrene",blue
C05382,Sedoheptulose 7-phosphate; D-Sedoheptulose 7-phosphate; D-altro-Heptulose 7-phosphate; altro-Heptulose 7-phosphate,green
C00376,Retinal; Vitamin A aldehyde; Retinene; all-trans-Retinal; all-trans-Vitamin A aldehyde; all-trans-Retinene,green
C10028,"Chrysin; 5,7-Dihydroxyflavone",yellow
C00559,Deoxyadenosine; 2'-Deoxyadenosine,green
C20906,"Galactosylglucosyldiacylglycerol; Gal-alpha1->2Glc-alpha1->3acyl2Gro; 1,2-Diacyl-3-O-[alpha-D-galactopyranosyl-(1->2)-O-alpha-D-glucopyranosyl]-sn-glycerol",blue
C05676,Diacylglyceryl-N-trimethyl-2-aminoethylphosphonate; Diacylglyceryl-2-trimethylaminoethylphosphonate; Diacylglycerophosphonocholine,yellow
C11838,"(S)-4,5-Dihydroxypentane-2,3-dione; (4S)-4,5-Dihydroxy-2,3-pentanedione",blue
C11861,Gibberellin A24,yellow
C03586,"2-Oxo-2,3-dihydrofuran-5-acetate; 3-Oxoadipate enol-lactone; 4,5-Dihydro-5-oxofuran-2-acetate; 5-Oxo-4,5-dihydrofuran-2-acetate",blue
C04932,"Lipid A disaccharide; Tetraacyldisaccharide 1-phosphate; [2-N,3-O-Bis(3-hydroxytetradecanoyl)-beta-D-glucosaminyl]-(1->6)-[2-N,3-O-bis(3-hydroxytetradecanoyl)-alpha-D-glucosaminyl phosphate]; 2,3-Bis[(3R)-3-hydroxytetradecanoyl]-beta-D-glucosaminyl-(1->6)-2,3-bis[(3R)-3-hydroxytetradecanoyl]-alpha-D-glucosaminyl 1-phosphate",green
C05921,Biotinyl-5'-AMP,green
C15770,"DIBOA; 2,4-Dihydroxy-1,4-benzoxazin-3-one; 2,4-Dihydroxy-2H-1,4-benzoxazin-3(4H)-one",yellow
C01613,Stachyose,yellow
C11508,"4alpha-Methyl-5alpha-ergosta-8,14,24(28)-trien-3beta-ol; Delta8,14-Sterol",yellow
C20701,But-3-en-2-one; But-1-en-3-one; Methyl vinyl ketone; Butenone,yellow
C16470,5-Methylhex-4-enoyl-CoA,blue
C20373,3-Hydroxyglutaryl-[acp] methyl ester; 3-Hydroxyglutaryl-[acyl-carrier protein] methyl ester,green
C06178,1-Methylpyrrolinium; 1-Methyl-Delta(1)-pyrrolinium,yellow
C05763,trans-Hexadec-2-enoyl-[acp]; trans-Hexadec-2-enoyl-[acyl-carrier protein]; (2E)-Hexadecenoyl-[acp],green
C04281,"L-1-Pyrroline-3-hydroxy-5-carboxylate; 3-Hydroxy-L-1-pyrroline-5-carboxylate; (3R,5S)-1-Pyrroline-3-hydroxy-5-carboxylate; (3R,5S)-3-Hydroxy-1-pyrroline-5-carboxylate",green
C16618,6-Thioxanthine 5'-monophosphate,green
C00097,L-Cysteine; L-2-Amino-3-mercaptopropionic acid,green
C01530,Octadecanoic acid; Stearate; Stearic acid,yellow
C22121,Cycloeucalenone,yellow
C04582,S-Methyl-5-thio-D-ribulose 1-phosphate; 5-(Methylsulfanyl)-D-ribulose 1-phosphate,green
C01259,"(3S)-3-Hydroxy-N6,N6,N6-trimethyl-L-lysine",yellow
C20345,Isopentenyl phosphate; 3-Methylbut-3-en-1-yl phosphate,blue
C05300,16alpha-Hydroxyestrone,yellow
C11875,ent-7alpha-Hydroxykaur-16-en-19-oic acid; (-)-Kaur-16-en-7beta-ol-19-oic acid; ent-7alpha-Hydroxykaur-16-en-19-oate,yellow
C00018,Pyridoxal phosphate; Pyridoxal 5'-phosphate; Pyridoxal 5-phosphate; PLP,green
C19764,"9,15,9'-tricis-zeta-Carotene",yellow
C01368,3'-UMP; Uridine 3'-monophosphate; Uridine 3'-phosphate,blue
C20239,"6-Carboxy-5,6,7,8-tetrahydropterin; 6-Carboxytetrahydropterin",green
C05421,15-cis-Phytoene; Phytoene,yellow
C20825,Seminolipid; 3-Sulfogalactosyl-1-alkyl-2-acylglycerol; 3-Sulfogalactosyl-2-acyl-1-alkyl-sn-glycerol; 1-O-Alkyl-2-O-acyl-3-beta-(3'-sulfogalactosyl)-sn-glycerol,yellow
C05855,4-Hydroxycinnamyl alcohol 4-D-glucoside; p-Coumaryl alcohol 4-O-glucoside,yellow
C09666,beta-Farnesene; (E)-beta-Farnesene,yellow
C14768,"5,6-EET; (8Z,11Z,14Z)-5,6-Epoxyeicosa-8,11,14-trienoic acid; (8Z,11Z,14Z)-5,6-Epoxyicosa-8,11,14-trienoic acid",yellow
C00683,(S)-Methylmalonyl-CoA; (S)-Methylmalonyl-coenzyme A; (2S)-Methylmalonyl-CoA; D-Methylmalonyl-CoA,green
C00696,"Prostaglandin D2; (5Z,13E)-(15S)-9alpha,15-Dihydroxy-11-oxoprosta-5,13-dienoate; (5Z,13E,15S)-9alpha,15-Dihydroxy-11-oxoprosta-5,13-dienoate; PGD2",yellow
C16577,Codeine-6-glucuronide,yellow
C01131,L-Rhamnulose 1-phosphate,blue
C18217,16-Feruloyloxypalmitate; 16-Feruloyloxypalmitic acid,yellow
C05631,Eriodictyol,yellow
C00189,Ethanolamine; Aminoethanol; 2-Hydroxyethylamine,green
C01953,Pregnenolone; 5-Pregnen-3beta-ol-20-one; 3beta-Hydroxypregn-5-en-20-one,yellow
C04824,"Lipid X; 2,3-Diacylglucosamine 1-phosphate; 2,3-Bis[(3R)-3-hydroxymyristoyl]-alpha-D-glucosaminyl 1-phosphate; 2,3-Bis(3-hydroxytetradecanoyl)-alpha-D-glucosaminyl 1-phosphate",blue
C01623,UDP-apiose; UDP-D-apiose; UDP-alpha-D-apiose,yellow
C19490,"trans-3,4-Dihydro-3,4-dihydroxy-7,12-dimethylbenz[a]anthracene; trans-DMBA-3,4-dihydrodiol",yellow
C02352,"1,4-beta-D-Xylan; (1,4-beta-D-Xylan)n; (1,4-beta-D-Xylan)n+1",green
C05796,Galactan,green
C00360,dAMP; 2'-Deoxyadenosine 5'-phosphate; 2'-Deoxyadenosine 5'-monophosphate; Deoxyadenylic acid; Deoxyadenosine monophosphate,yellow
C20446,tRNA 7-aminomethyl-7-carbaguanine; tRNA preQ1; 7-Aminomethyl-7-carbaguanine in tRNA,blue
C01246,Dolichyl beta-D-glucosyl phosphate,yellow
C00294,Inosine,green
C00362,dGMP; 2'-Deoxyguanosine 5'-monophosphate; 2'-Deoxyguanosine 5'-phosphate; Deoxyguanylic acid; Deoxyguanosine monophosphate,yellow
C03785,"D-Tagatose 1,6-bisphosphate",green
C06196,2'-Deoxyinosine 5'-phosphate; dIMP,yellow
C02967,5-Methylcytosine in DNA; DNA 5-methylcytosine; DNA containing 5-methylcytosine,green
C02515,3-Iodo-L-tyrosine,yellow
C06416,Precorrin 5,blue
C15500,Mugineic acid,yellow
C16323,"3,6-Nonadienal",yellow
C02325,Sinapyl alcohol; Sinapoyl alcohol,yellow
C00637,Indole-3-acetaldehyde; 2-(Indol-3-yl)acetaldehyde; Indoleacetaldehyde,yellow
C12835,"2,5-Dichloro-4-oxohex-2-enedioate; 2,5-Dichloro-4-oxohex-2-enedioic acid",yellow
C06188,Salicin 6-phosphate; Salicin-6P,blue
C00508,L-Ribulose; L-erythro-Pentulose; L-Arabinoketose; L-Arabinulose; L-Riboketose,blue
C00399,Ubiquinone; Coenzyme Q; CoQ; Q,green
C04425,S-Adenosyl-4-methylthio-2-oxobutanoate; S-Adenosyl-4-(methylsulfanyl)-2-oxobutanoate,green
C00658,"trans-2,3-Dehydroacyl-CoA; trans-2-Enoyl-CoA; trans-2,3-Didehydroacyl-CoA; trans-Didehydroacyl-CoA; (2E)-2-Enoyl-CoA",yellow
C00047,"L-Lysine; Lysine acid; 2,6-Diaminohexanoic acid",green
C15857,"9,9'-dicis-zeta-Carotene; 9,9'-Di-cis-zeta-carotene",yellow
C16487,Hydrofluoric acid; Hydrogen fluoride; Fluoride,yellow
C15978,2-Methyl-1-hydroxybutyl-ThPP; 2-Methyl-1-hydroxybutyl-TPP,green
C01604,Phlorizin; Phlorhizin; Phloridzin,yellow
C01165,L-Glutamate 5-semialdehyde; L-Glutamate gamma-semialdehyde,green
C20251,"1-Keto-D-chiro-inositol; 2D-2,3,5/4,6-Pentahydroxycyclohexanone",blue
C05770,Coproporphyrin III,yellow
C05336,Selenomethionyl-tRNA(Met); L-Selenomethionyl-tRNA(Met),green
C21924,9-Hydroxy-12-oxo-15(Z)-octadecenoic acid,yellow
C01641,tRNA(Glu),green
C01096,Sorbitol 6-phosphate; D-Sorbitol 6-phosphate; D-Glucitol 6-phosphate,blue
C22831,"5alpha-Pregnan-17alpha-ol-3,20-dione",yellow
C06093,Gibberellin A12 aldehyde,yellow
C07838,D-glycero-beta-D-manno-Heptose 1-phosphate,blue
C21334,"CMP-8-amino-3,8-dideoxy-beta-D-manno-octulosonate; CMP-Kdo8N",green
C14099,2-Naphthaldehyde; 2-Naphthalenecarboxaldehyde,green
C21106,24-epi-Campesterol,yellow
C03012,"Naphthalene-1,2-diol; 1,2-Naphthalenediol; beta-Naphthohydroquinone; 1,2-Dihydroxynaphthalene",yellow
C06123,Hexadecenal; 2-trans-Hexadecenal; (2E)-Hexadecenal,yellow
C15518,"(24S)-Cholest-5-ene-3beta,7alpha,24-triol; 5-Cholesten-3beta,7alpha,24(S)-triol",yellow
C21937,"(8Z,11Z)-Icosadienoyl-CoA; (8Z,11Z)-Eicosadienoyl-CoA; 8Z,11Z-Eicosadienoyl-CoA",yellow
C00499,Allantoate; Allantoic acid,yellow
C21767,"Pyridinium-3,5-bisthiocarboxylate mononucleotide; P2TMN; Pyridin-1-ium-3,5-bisthiocarboxylate mononucleotide",blue
C02921,2'-Hydroxyisoflavone,yellow
C00003,NAD+; NAD; Nicotinamide adenine dinucleotide; DPN; Diphosphopyridine nucleotide; Nadide; beta-NAD+,green
C07335,2-Amino-3-oxo-4-phosphonooxybutyrate; L-2-Amino-3-oxo-4-phosphonooxybutyrate; (2S)-2-Amino-3-oxo-4-phosphonooxybutanoate,blue
C05366,(+)-Pinoresinol,yellow
C00446,alpha-D-Galactose 1-phosphate; alpha-D-Galactopyranose 1-phosphate,green
C01380,"Ethylene glycol; 1,2-Ethanediol; Ethane-1,2-diol",yellow
C02191,Protoporphyrin; Protoporphyrin IX; Porphyrinogen IX,yellow
C05583,3-Methoxy-4-hydroxyphenylglycolaldehyde,yellow
C05539,N-Acetyl-L-2-amino-6-oxopimelate; L-2-Acetamido-6-oxoheptanedioate; L-2-Acetamido-6-oxopimelate,blue
C15926,beta-L-Galactose 1-phosphate; L-Galactose 1-phosphate,yellow
C18910,"2,5-Diamino-6-(5-phospho-D-ribitylamino)pyrimidin-4(3H)-one; 2,5-Diamino-6-(1-D-ribitylamino)pyrimidin-4(3H)-one 5'-phosphate",blue
C00575,"3',5'-Cyclic AMP; Cyclic adenylic acid; Cyclic AMP; Adenosine 3',5'-phosphate; Adenosine 3',5'-cyclic phosphate; cAMP",yellow
C00323,"Caffeoyl-CoA; (2E)-3-(3,4-Dihydroxyphenyl)prop-2-enoyl-CoA",yellow
C01780,"Aldosterone; 11beta,21-Dihydroxy-3,20-dioxo-4-pregnen-18-al",yellow
C16405,Homoeriodictyol chalcone,yellow
C00671,(S)-3-Methyl-2-oxopentanoic acid; (S)-3-Methyl-2-oxopentanoate; (3S)-3-Methyl-2-oxopentanoic acid; (3S)-3-Methyl-2-oxopentanoate,green
C06481,L-Seryl-tRNA(Sec),green
C16632,alpha-Fluoro-beta-alanine; 3-Amino-2-fluoropropionic acid,yellow
C09265,"Fraxetin; 7,8-Dihydroxy-6-methoxy-2H-chromen-2-one",yellow
C11174,"1-Diphosinositol pentakisphosphate; D-myo-Inositol, 2,3,4,5,6-pentakis(dihydrogen phosphate) 1-(trihydrogen diphosphate); Diphospho-myo-inositol pentakisphosphate; 1D-myo-Inositol 1-diphosphate 2,3,4,5,6-pentakisphosphate",yellow
C00936,alpha-D-Mannose; alpha-D-Mannopyranose,yellow
C00310,D-Xylulose; D-threo-Pentulose; D-Lyxulose,green
C06427,"(9Z,12Z,15Z)-Octadecatrienoic acid; alpha-Linolenic acid; 9,12,15-Octadecatrienoic acid; Linolenate; alpha-Linolenate",green
C03242,"Dihomo-gamma-linolenate; Dihomo-gamma-linolenic acid; (8Z,11Z,14Z)-Icosatrienoic acid; (Z,Z,Z)-8,11,14-Eicosatrienoic acid; (Z,Z,Z)-8,11,14-Icosatrienoic acid; (Z,Z,Z)-8,11,14-Eicosatrienoate; (Z,Z,Z)-8,11,14-Icosatrienoate; 8,11,14-Eicosatrienoate; 8,11,14-Icosatrienoate; 8Z,11Z,14Z-Eicosatrienoic acid; (8Z,11Z,14Z)-Icosa-8,11,14-trienoic acid",yellow
C06054,2-Oxo-3-hydroxy-4-phosphobutanoate; alpha-Keto-3-hydroxy-4-phosphobutyrate; (3R)-3-Hydroxy-2-oxo-4-phosphonooxybutanoate; (3R)-3-Hydroxy-2-oxo-4-phosphooxybutanoate,green
C11583,4-Glutathionyl cyclophosphamide,yellow
C03917,Dihydrotestosterone; 17beta-Hydroxyandrostan-3-one; Androstanolone; 17beta-Hydroxy-5alpha-androstan-3-one,yellow
C00109,2-Oxobutanoate; 2-Ketobutyric acid; 2-Oxobutyric acid; 2-Oxobutyrate; 2-Oxobutanoic acid; alpha-Ketobutyric acid; alpha-Ketobutyrate,green
C22499,"8-Hydroxyadenine; 7,8-Dihydro-8-oxoadenine",yellow
C21935,"(6Z,9Z)-Octadecadienoyl-CoA; 6Z,9Z-Octadecadienoyl-CoA",yellow
C08579,Antheraxanthin,yellow
C22502,alpha-D-Fructofuranose; alpha-D-Fructose,green
C05695,gamma-Glutamyl-Se-methylselenocysteine; 5-L-Glutamyl-Se-methylselenocysteine,green
C02477,alpha-Tocopherol; Vitamin E,yellow
C16711,Vitamin K epoxide,yellow
C19489,"1a,11b-Dihydro-4,9-dimethylbenz[a]anthra[3,4-b]oxirene",yellow
C00145,Thiol; Mercaptan,green
C05422,Dehydroascorbate; Dehydroascorbic acid; L-Dehydroascorbate; L-Dehydroascorbic acid,yellow
C15514,8'-Hydroxyabscisate; 8'-Hydroxyabscisic acid,yellow
C13051,Nicotinic acid adenine dinucleotide phosphate; Nicotinate-adenine dinucleotide phosphate; NAADP,yellow
C15925,GDP-L-gulose,yellow
C00877,Crotonoyl-CoA; Crotonyl-CoA; 2-Butenoyl-CoA; trans-But-2-enoyl-CoA; But-2-enoyl-CoA; (E)-But-2-enoyl-CoA; (2E)-But-2-enoyl-CoA,green
C21456,L-Glutamyl-protein; N-Terminal L-glutamyl-[protein],yellow
C17017,Cyclic dehypoxanthine futalosine,blue
C16620,6-Methylthioguanosine monophosphate,yellow
C04805,"5(S)-HETE; 5-Hydroxyeicosatetraenoate; 5-HETE; (6E,8Z,11Z,14Z)-(5S)-5-Hydroxyicosa-6,8,11,14-tetraenoic acid",yellow
C00249,Hexadecanoic acid; Hexadecanoate; Hexadecylic acid; Palmitic acid; Palmitate; Cetylic acid,green
C20374,Enoylglutaryl-[acp] methyl ester; Enoylglutaryl-[acyl-carrier protein] methyl ester,green
C20562,"N-[(7,8-Dihydropterin-6-yl)methyl]-4-(beta-D-ribofuranosyl)aniline 5'-phosphate",blue
C20395,UDP-2-acetamido-2-deoxy-alpha-D-ribo-hex-3-uluronate; UDP-3-keto-GlcNAcA,blue
C05825,2-Amino-5-oxohexanoate,blue
C04748,Protein C-terminal S-farnesyl-L-cysteine methyl ester,yellow
C06398,ADP-L-glycero-beta-D-manno-heptose,blue
C06329,2-Chloromaleylacetate,yellow
C04037,1-Phospho-alpha-D-galacturonate; D-Galacturonate 1-phosphate,yellow
C03892,"Phosphatidylglycerophosphate; 1-(3-sn-Phosphatidyl)-sn-glycerol 3-phosphate; 3-(3-Phosphatidyl)-D-glycerol 1-phosphate; 1,2-Diacyl-sn-glycero-3-phospho-sn-glycerol 3'-phosphate",green
C20958,L-Alanyl-L-glutamate,blue
C00077,"L-Ornithine; (S)-2,5-Diaminovaleric acid; (S)-2,5-Diaminopentanoic acid; (S)-2,5-Diaminopentanoate",green
C03906,beta-L-Arabinose 1-phosphate,yellow
C02612,(R)-2-Methylmalate; (R)-2-Methylmalic acid; (R)-Citramalate; (R)-Citramalic acid; (R)-alpha-Hydroxypyrotartaric acid; D-Citramalate; D-Citramalic acid; D-alpha-Hydroxypyrotartaric acid; (2R)-2-Hydroxy-2-methylbutanedioate,blue
C05905,"Cyanidin; 3,3',4',5,7-Pentahydroxyflavylium chloride; Chlorure de 3,3',4',5,7-pentahydroxyflavylium; 3,3',4',5,7-Pentahydroxyflavyliumchlorid; 2-(3,4-Dihydroxyphenyl)-3,5,7-trihydroxy-1-benzopyrylium chloride; 3,3',4',5,7-Pentahydroxy-2-phenylbenzopyrylium chloride; Cyanidin chloride; Cyanidine; Cyanidol; Cyanidol chloride; IdB 1027",yellow
C05653,Formylanthranilate; N-Formylanthranilate; 2-(Formylamino)-benzoic acid,yellow
C15811,[Enzyme]-cysteine,green
C00266,Glycolaldehyde; Hydroxyacetaldehyde,green
C11854,Gibberellin A51-catabolite,yellow
C15809,Iminoglycine; Iminoacetic acid; 2-Iminoacetate,blue
C04352,(R)-4'-Phosphopantothenoyl-L-cysteine; N-[(R)-4'-Phosphopantothenoyl]-L-cysteine,green
C14777,"12(S)-HETE; (5Z,8Z,10E,14Z)-(12S)-12-Hydroxyeicosa-5,8,10,14-tetraenoic acid; (5Z,8Z,10E,14Z)-(12S)-12-Hydroxyicosa-5,8,10,14-tetraenoic acid",yellow
C11863,Gibberellin A9,yellow
C00643,5-Hydroxy-L-tryptophan; Oxitriptan,yellow
C13309,"2-Phytyl-1,4-naphthoquinone; Demethylphylloquinone",yellow
C03461,"2-trans,6-trans-Farnesal; trans,trans-Farnesal; Farnesal; (2E,6E)-3,7,11-Trimethyl-2,6,10-dodecatrienal; (2E,6E)-Farnesal",yellow
C20969,Carboxyphosphate,green
C00519,Hypotaurine; 2-Aminoethanesulfinic acid,green
C02266,"D-Xylonolactone; D-Xylono-1,5-lactone",yellow
C12134,"2'-Hydroxygenistein; 2',4',5,7-Tetrahydroxyisoflavone",yellow
C16448,Dihydrozeatin-O-glucoside,yellow
C00978,N-Acetylserotonin; N-Acetyl-5-hydroxytryptamine,yellow
C05848,4-Hydroxy-3-polyprenylbenzoate; 4-Hydroxy-3-all-trans-polyprenylbenzoate; 3-Polyprenyl-4-hydroxybenzoate,green
C16362,"3,6,8-Trimethylallantoin",yellow
C00252,Isomaltose; Brachiose,blue
C21754,Isonicotinoyl radical,yellow
C02588,Retinyl palmitate; Vitamin A palmitate; all-trans-Retinyl palmitate; Retinol palmitate,yellow
C00162,Fatty acid,green
C00475,Cytidine,green
C01031,S-Formylglutathione,yellow
C05775,"alpha-Ribazole; N1-(alpha-D-Ribosyl)-5,6-dimethylbenzimidazole",blue
C00364,dTMP; Thymidine 5'-phosphate; Deoxythymidine 5'-phosphate; Thymidylic acid; 5'-Thymidylic acid; Thymidine monophosphate; Deoxythymidylic acid; Thymidylate,green
C02047,L-Leucyl-tRNA; L-Leucyl-tRNA(Leu),green
C20758,[Ribosomal protein uS12]-3-methylthioaspartate; 3-(Methylsulfanyl)-L-aspartate-[ribosomal protein uS12],blue
C05489,"11beta,17alpha,21-Trihydroxypregnenolone",yellow
C15503,"N,N-Dihydroxy-L-tyrosine",yellow
C00344,Phosphatidylglycerol; 3-(3-sn-Phosphatidyl)glycerol; 3(3-Phosphatidyl-)glycerol; PtdGro,green
C00352,D-Glucosamine 6-phosphate; D-Glucosamine phosphate,green
C01272,"1D-myo-Inositol 1,3,4,5-tetrakisphosphate; D-myo-Inositol 1,3,4,5-tetrakisphosphate; Inositol 1,3,4,5-tetrakisphosphate",yellow
C16521,"Isoprene; 2-Methyl-1,3-butadiene",yellow
C00885,Isochorismate; Isochorismic acid,green
C06562,"(+)-Catechin; D-Catechin; Cyanidanol; (2R-trans)-2-(3,4-Dihydroxyphenyl)-3,4-dihydro-2H-1-benzopyran-3,5,7-triol; (2R,3S)-Catechin; (2R,3S)-(+)-Catechin; Cianidanol",yellow
C06024,"3-Deoxy-D-manno-octulosonyl-lipid IV(A); KDO-lipid IV(A); 3-Deoxy-D-manno-octulosonyl-2',3',2',3'-tetrakis(beta-hydroxymyristoyl)-D-glucosaminyl-1,6-beta-D-glucosamine 1,4'-bisphosphate; alpha-Kdo-(2->6)-[lipid IVA]",green
C01219,CDP-4-dehydro-6-deoxy-D-glucose,blue
C06509,Adenosyl cobinamide phosphate; Adenosylcobinamide phosphate,blue
C15610,"Cholest-5-ene-3beta,26-diol; Cholest-5-ene-3beta,27-diol; 26-Hydroxycholesterol; 27-Hydroxycholesterol",yellow
C06082,Abscisate; Abscisic acid; (+)-Abscisic acid; ABA,yellow
C00785,Urocanate; Urocanic acid,green
C02964,4-O-beta-D-Glucopyranosyl-D-mannose,blue
C00387,Guanosine,green
C02232,3-Oxoadipyl-CoA; beta-Ketoadipyl-CoA,green
C05639,"4,6-Dihydroxyquinoline; Quinoline-4,6-diol",yellow
C00105,UMP; Uridylic acid; Uridine monophosphate; Uridine 5'-monophosphate; 5'Uridylic acid; Uridylate,green
C05634,5-Hydroxyindoleacetaldehyde,yellow
C16365,5-Acetylamino-6-formylamino-3-methyluracil; AFMU,yellow
C00178,Thymine; 5-Methyluracil,green
C00455,Nicotinamide D-ribonucleotide; NMN; Nicotinamide mononucleotide; Nicotinamide ribonucleotide; Nicotinamide nucleotide; beta-Nicotinamide D-ribonucleotide; beta-Nicotinamide ribonucleotide; beta-Nicotinamide mononucleotide,green
C05949,"12-Keto-leukotriene B4; 12-Keto-LTB4; 5-Hydroxy-12-oxo-Delta5,8,11,14-eicosapolyenoic acid",yellow
C03998,7-Methylguanosine 5'-phosphate; N7-Methyl-GMP,yellow
C05335,L-Selenomethionine,green
C12203,5-Hydroxyferuloyl-CoA,yellow
C05694,CH3-R; Methyl-acceptor,yellow
C05127,N-Methylhistamine; 1-Methylhistamine; 1-Methyl-4-(2-aminoethyl)imidazole; Ntau-Methylhistamine,yellow
C16565,Aminopropylcadaverine,green
C05340,beta-Alanyl-L-arginine,yellow
C02737,"Phosphatidylserine; Phosphatidyl-L-serine; 1,2-Diacyl-sn-glycerol 3-phospho-L-serine; 3-O-sn-Phosphatidyl-L-serine; O3-Phosphatidyl-L-serine; L-1-Phosphatidylserine",green
C04409,2-Amino-3-carboxymuconate semialdehyde; 2-Amino-3-(3-oxoprop-1-enyl)-but-2-enedioate; 2-Amino-3-(3-oxoprop-1-en-1-yl)but-2-enedioate,yellow
C15800,3-Dehydro-6-deoxoteasterone,yellow
C00454,NDP; Nucleoside diphosphate; Nucleoside 5'-diphosphate,green
C09614,"Butin; (-)-Butin; 7,3',4'-Trihydroxyflavanone",yellow
C05923,"2,5-Diaminopyrimidine nucleoside triphosphate",green
C00490,Itaconate; Itaconic acid; Methylenesuccinic acid,yellow
C05748,trans-Hex-2-enoyl-[acp]; trans-Hex-2-enoyl-[acyl-carrier protein]; (2E)-Hexenoyl-[acp],green
C00721,Dextrin,green
C11831,"Divinylprotochlorophyllide; 2,4-Divinylprotochlorophyllide; Mg-2,4-divinyl-phaeoporphyrin a5-monomethylester; 3,8-Divinyl protochlorophyllide a",yellow
C16265,N-Acetylgalactosamine 4-sulfate,yellow
C00082,L-Tyrosine; (S)-3-(p-Hydroxyphenyl)alanine; (S)-2-Amino-3-(p-hydroxyphenyl)propionic acid; Tyrosine,yellow
C06157,[Dihydrolipoyllysine-residue succinyltransferase] S-glutaryldihydrolipoyllysine; S-Glutaryldihydrolipoamide-E,green
C03765,4-Hydroxyphenylacetaldehyde; 2-(4-Hydroxyphenyl)acetaldehyde,yellow
C01514,"Luteolin; 3',4',5,7-Tetrahydroxyflavone; 5,7,3',4'-Tetrahydroxyflavone",yellow
C06096,Gibberellin A29,yellow
C16322,9-Oxononanoic acid,yellow
C22500,"2,8-Dihydroxyadenine",yellow
C17215,3-(3'-Methylthio)propylmalic acid; 3-(3'-Methylthio)propylmalate,green
C05759,3-Oxotetradecanoyl-[acp]; 3-Oxotetradecanoyl-[acyl-carrier protein],green
C21008,"7,8-Dihydromonapterin",green
C16242,Cobalt-precorrin 5A,blue
C16615,6-Methylthiopurine 5'-monophosphate ribonucleotide; 6-Methylthioinosine-5'-monophosphate,green
C21171,[Wnt]-O-(9Z)-hexadec-9-enoyl-L-serine,yellow
C06103,6-Hydroxyhexanoic acid; 6-Hydroxyhexanoate,green
C04246,But-2-enoyl-[acyl-carrier protein]; (2E)-But-2-enoyl-[acp]; (2E)-Butenoyl-[acp],green
C02171,Mononucleotide,yellow
C06098,"Zeaxanthin; (3R,3'R)-beta,beta-Carotene-3,3'-diol",yellow
C22832,"5alpha-Pregnane-3alpha,17alpha-diol-20-one; 3alpha,17alpha-Dihydroxy-5alpha-pregnan-20-one; 17alpha-Hydroxyallopregnanolone",yellow
C04895,"7,8-Dihydroneopterin 3'-triphosphate; 2-Amino-4-hydroxy-6-(erythro-1,2,3-trihydroxypropyl)dihydropteridine triphosphate; 6-(L-erythro-1,2-Dihydroxypropyl 3-triphosphate)-7,8-dihydropterin; 6-[(1S,2R)-1,2-Dihydroxy-3-triphosphooxypropyl]-7,8-dihydropterin",green
C20149,"9beta-Pimara-7,15-dien-19-oate",yellow
C16591,3-Carbamoyl-2-phenylpropionic acid,yellow
C05772,Precorrin 3A,blue
C00120,Biotin; D-Biotin; Vitamin H; Coenzyme R,green
C11512,Methyl jasmonate; (-)-Methyl jasmonate,yellow
C01678,Cysteamine; 2-Aminoethanethiol; beta-Aminoethanethiol; beta-Mercaptoethylamine; Mercaptamine; Thioethanolamine,yellow
C11857,Gibberellin A12,yellow
C22151,Oxidized [2Fe-2S] ferredoxin,green
C00259,L-Arabinose; L-Arabinopyranose,green
C00965,"1,3-beta-D-Glucan; 1,3-beta-Glucan; (1,3-beta-D-Glucosyl)n; (1,3-beta-D-Glucosyl)n+1; (1,3-beta-D-Glucosyl)n-1",yellow
C08586,delta-Carotene,yellow
C21153,Adenosylcobalamin 5'-phosphate,blue
C05302,2-Methoxy-17beta-estradiol; 2-Methoxyestradiol-17beta,yellow
C05589,L-Normetanephrine,yellow
C05307,Chlorophyll b,yellow
C00385,Xanthine,green
C11143,Dimethyl sulfoxide; DMSO,blue
C05544,Protein N6-methyl-L-lysine,yellow
C11389,(+)-Linalool; (S)-(+)-Linalool; (3S)-Linalool,yellow
