c_id,name,origin
C04349,"(4S)-4,6-Dihydroxy-2,5-dioxohexanoate; 3-Deoxy-D-glycero-2,5-hexodiulosonate; 2,5-Diketo-3-deoxy-D-gluconate; 3-Deoxy-D-glycero-hexo-2,5-diulosonic acid",blue
C17552,2-Polyprenyl-6-methoxyphenol; 2-Methoxy-6-(all-trans-polyprenyl)phenol,blue
C00424,(S)-Lactaldehyde; L-Lactaldehyde; L-2-Hydroxypropionaldehyde,blue
C02964,4-O-beta-D-Glucopyranosyl-D-mannose,blue
C14871,S-(Formylmethyl)glutathione,blue
C00246,Butanoic acid; Butanoate; Butyrate; Butyric acid,green
C02835,Imidazole-4-acetate; Imidazoleacetic acid; 4-Imidazoleacetate,blue
C01094,D-Fructose 1-phosphate,blue
C05949,"12-Keto-leukotriene B4; 12-Keto-LTB4; 5-Hydroxy-12-oxo-Delta5,8,11,14-eicosapolyenoic acid",blue
C07086,Phenylacetic acid; Benzylformic acid; Phenylacetate; Benzeneacetic acid,blue
C00003,NAD+; NAD; Nicotinamide adenine dinucleotide; DPN; Diphosphopyridine nucleotide; Nadide; beta-NAD+,blue
C19890,alpha-Kdo-(2->4)-alpha-Kdo-(2->6)-[4-P-L-Ara4N]-lipid A,blue
C06715,3-Oxopimeloyl-CoA; 3-Ketopimelyl-CoA,blue
C01081,Thiamin monophosphate; Thiamine monophosphate; Thiamin phosphate; Thiamine phosphate; TMP,blue
C01888,Aminoacetone; 1-Amino-2-propanone,blue
C03912,(S)-1-Pyrroline-5-carboxylate; L-1-Pyrroline-5-carboxylate; 1-Pyrroline-5-carboxylate,blue
C18305,2-Chloro-5-methylmaleylacetate,blue
C00492,Raffinose; Melitose; Melitriose; Gossypose; 6G-alpha-D-galactosylsucrose,blue
C00042,Succinate; Succinic acid; Butanedionic acid; Ethylenesuccinic acid,blue
C01185,Nicotinate D-ribonucleotide; beta-Nicotinate D-ribonucleotide; Nicotinate ribonucleotide; Nicotinic acid ribonucleotide,blue
C04730,"GM3; (N-Acetylneuraminyl)-D-galactosyl-D-glucosylceramide; alpha-N-Acetylneuraminyl-2,3-beta-D-galactosyl-1,4-beta-D-glucosylceramide; N-Acetylneuraminyl-2,3-alpha-D-galactosyl-1,4-beta-D-glucosylceramide; Neu5Ac-alpha2->3Gal-beta1->4Glc-beta1->1'Cer",blue
C19879,"D-glycero-alpha-D-manno-Heptose 1,7-bisphosphate",blue
C21955,"L-Galactono-1,5-lactone",blue
C00988,2-Phosphoglycolate; Phosphoglycolic acid,blue
C00048,Glyoxylate; Glyoxalate; Glyoxylic acid,blue
C00356,(S)-3-Hydroxy-3-methylglutaryl-CoA; Hydroxymethylglutaryl-CoA; Hydroxymethylglutaroyl coenzyme A; HMG-CoA; 3-Hydroxy-3-methylglutaryl-CoA,blue
C03263,Coproporphyrinogen III,blue
C01302,1-(2-Carboxyphenylamino)-1-deoxy-D-ribulose 5-phosphate,blue
C00671,(S)-3-Methyl-2-oxopentanoic acid; (S)-3-Methyl-2-oxopentanoate; (3S)-3-Methyl-2-oxopentanoic acid; (3S)-3-Methyl-2-oxopentanoate,blue
C12623,"trans-2,3-Dihydroxycinnamate; (2E)-3-(2,3-Dihydroxyphenyl)prop-2-enoate",blue
C00085,D-Fructose 6-phosphate; D-Fructose 6-phosphoric acid; Neuberg ester,blue
C03283,"L-2,4-Diaminobutanoate; alpha,gamma-Diaminobutyrate; L-2,4-Diaminobutyrate",blue
C12739,5'-Deoxy-5-fluorouridine; Doxifluridine,blue
C01732,Mesaconate; 2-Methylfumarate; Mesaconic acid; Methylfumaric acid; (E)-2-Methyl-2-butenedioic acid,blue
C03058,2-Hydroxyglutaryl-CoA,blue
C20246,"2-[(2R,5Z)-2-Carboxy-4-methylthiazol-5(2H)-ylidene]ethyl phosphate; cThz*-P",blue
C05894,"Undecaprenyl-diphospho-N-acetylmuramoyl-(N-acetylglucosamine)-L-alanyl-D-isoglutaminyl-L-lysyl-D-alanyl-D-alanine; beta-D-GlcNAc-(1->4)-MurNAc-L-Ala-gamma-D-O-P-Glu-L-Lys-D-Ala-D-Ala-diphospho-ditrans,octacis-undecaprenol",blue
C01037,"7,8-Diaminononanoate; 7,8-Diaminopelargonic acid; DAPA; 7,8-Diaminononanoic acid",blue
C05850,Reduced Vitamin K; Vitamin K hydroquinone,blue
C06506,"Adenosyl cobyrinate a,c diamide; Adenosyl cobyrinate diamide; Adenosylcob(III)yrinic acid a,c-diamide; Adenosylcobyrinic acid a,c-diamide",blue
C00131,dATP; 2'-Deoxyadenosine 5'-triphosphate; Deoxyadenosine 5'-triphosphate; Deoxyadenosine triphosphate,green
C04732,"5-Amino-6-(1-D-ribitylamino)uracil; 5-Amino-6-(D-ribitylamino)uracil; 6-(1-D-Ribitylamino)-5-amino-2,4-dihydroxypyrimidine; 6-(1-D-Ribitylamino)-5-aminouracil; 4-(1-D-Ribitylamino)-5-amino-2,6-dihydroxypyrimidine",blue
C00138,Reduced ferredoxin; Reduced ferredoxin [iron-sulfur] cluster,blue
C00258,D-Glycerate; Glycerate; (R)-Glycerate; Glyceric acid,blue
C22155,[Fe-S] cluster scaffold protein,blue
C21462,KDO2-lipid A 4'-(2-aminoethyl diphosphate),blue
C05931,N-Succinyl-L-glutamate; (2S)-2-(3-Carboxypropanoylamino)pentanedioic acid,blue
C06224,"3,4-Dihydroxystyrene",blue
C00014,Ammonia; NH3,blue
C00044,GTP; Guanosine 5'-triphosphate,green
C04144,Tetrahydropteroyltri-L-glutamate; (6S)-H4PteGlu3,blue
C05744,Acetoacetyl-[acp]; Acetoacetyl-[acyl-carrier protein],blue
C06040,"Diglucosyldiacylglycerol; beta-Gentiobiosyldiacylglycerol; Glc-beta1->6Glc-beta1->3acyl2Gro; Glcbeta1->6Glcbeta1->3acyl2Gro; 1,2-Diacyl-3-O-[beta-D-glucopyranosyl-(1->6)-O-beta-D-glucopyranosyl]-sn-glycerol",blue
C06377,D-Galactosamine 6-phosphate,blue
C20239,"6-Carboxy-5,6,7,8-tetrahydropterin; 6-Carboxytetrahydropterin",blue
C00132,Methanol; Methyl alcohol; CH3OH,blue
C05272,trans-Hexadec-2-enoyl-CoA; trans-2-Hexadecenoyl-CoA; (2E)-Hexadecenoyl-CoA,blue
C01931,L-Lysyl-tRNA; L-Lysyl-tRNA(Lys),blue
C16236,[Protein]-N6-(octanoyl)-L-lysine; Protein N6-(octanoyl)lysine,blue
C00025,L-Glutamate; L-Glutamic acid; L-Glutaminic acid; Glutamate,green
C03506,"Indoleglycerol phosphate; 1-C-(Indol-3-yl)glycerol 3-phosphate; (3-Indolyl)-glycerol phosphate; C1-(3-Indolyl)-glycerol 3-phosphate; (1S,2R)-1-C-(Indol-3-yl)glycerol 3-phosphate; Indole-3-glycerol phosphate",blue
C22441,dZMP; 2-Amino-2'-deoxyadenosine 5'-monophosphate,blue
C01079,Protoporphyrinogen IX,blue
C06563,"Genistein; 5,7,4'-Trihydroxyisoflavone",green
C14863,2-(S-Glutathionyl)acetyl glutathione,blue
C20376,3-Ketopimeloyl-[acp] methyl ester; 3-Ketopimeloyl-[acyl-carrier protein] methyl ester,blue
C00244,Nitrate; Nitric acid,blue
C00199,D-Ribulose 5-phosphate,blue
C03511,L-Phenylalanyl-tRNA(Phe),blue
C21403,2-Acetamidoethylphosphonate,blue
C21391,11a-Hydroxytetracycline,blue
C20231,(Z)-3-Ureidoacrylate peracid; Ureidoperacrylic acid,blue
C04874,"7,8-Dihydroneopterin; Dihydroneopterin; 2-Amino-4-hydroxy-6-(D-erythro-1,2,3-trihydroxypropyl)-7,8-dihydropteridine",blue
C03406,N-(L-Arginino)succinate; 2-(Nomega-L-Arginino)succinate; L-Argininosuccinate; L-Argininosuccinic acid; L-Arginosuccinic acid,blue
C04702,UDPMurNAc(oyl-L-Ala-D-gamma-Glu-L-Lys-D-Ala-D-Ala); UDP-N-acetylmuramoyl-L-alanyl-gamma-D-glutamyl-L-lysyl-D-alanyl-D-alanine; UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-L-lysyl-D-alanyl-D-alanine,blue
C00627,Pyridoxine phosphate; Pyridoxine 5'-phosphate; Pyridoxine 5-phosphate; Pyridoxol 5'-phosphate,blue
C00615,Protein histidine; Protein L-histidine; [Protein]-L-histidine,blue
C22507,6-Sulfo-D-rhamnose,blue
C00275,D-Mannose 6-phosphate,blue
C00526,Deoxyuridine; 2-Deoxyuridine; 2'-Deoxyuridine,green
C04575,"(4R,5S)-4,5,6-Trihydroxy-2,3-dioxohexanoate; 2,3-Diketo-L-gulonate; 2,3-Diketo-L-gulonic acid; (4R,5S)-4,5,6-Trihydroxy-2,3-dioxohexanoic acid",blue
C02352,"1,4-beta-D-Xylan; (1,4-beta-D-Xylan)n; (1,4-beta-D-Xylan)n+1",blue
C02553,L-Seryl-tRNA(Ser),blue
C04501,N-Acetyl-alpha-D-glucosamine 1-phosphate,blue
C03431,S-Inosyl-L-homocysteine,blue
C02474,Arabinan; alpha-L-Arabinan; alpha-L-Araban,blue
C01419,Cys-Gly; L-Cysteinylglycine,blue
C00344,Phosphatidylglycerol; 3-(3-sn-Phosphatidyl)glycerol; 3(3-Phosphatidyl-)glycerol; PtdGro,blue
C00483,Tyramine; 2-(p-Hydroxyphenyl)ethylamine,green
C00513,CDP-glycerol,blue
C03167,Phosphonoacetaldehyde; 2-Phosphonoacetaldehyde; 2-Oxoethylphosphonate,blue
C05711,gamma-Glutamyl-beta-cyanoalanine,blue
C20750,L-Carnitinyl-CoA,blue
C01209,Malonyl-[acyl-carrier protein]; Malonyl-[acp],blue
C01762,Xanthosine,green
C13952,UDP-N-acetyl-D-galactosaminuronic acid; UDP-N-acetyl-alpha-D-galactosaminouronate,blue
C19647,Epoxyqueuosine in tRNA,blue
C01101,L-Ribulose 5-phosphate,blue
C01217,"5,6,7,8-Tetrahydromethanopterin; H4MPT; THMPT; Tetrahydromethanopterin",blue
C00219,"Arachidonate; Arachidonic acid; (5Z,8Z,11Z,14Z)-Icosatetraenoic acid; cis-5,8,11,14-Eicosatetraenoic acid; 5Z,8Z,11Z,14Z-Eicosatetraenoic acid; (5Z,8Z,11Z,14Z)-Icosa-5,8,11,14-tetraenoic acid",green
C19852,"tritrans,heptacis-Undecaprenyl diphosphate",blue
C05751,trans-Oct-2-enoyl-[acp]; trans-Oct-2-enoyl-[acyl-carrier protein]; Oct-2-enoyl-[acyl-carrier protein]; 2-Octenoyl-[acyl-carrier protein]; (2E)-Octenoyl-[acp],blue
C15973,Enzyme N6-(dihydrolipoyl)lysine; Dihydrolipoamide-E; [E2 protein]-N6-[(R)-dihydrolipoyl]-L-lysine; [Lipoyl-carrier protein E2]-N6-[(R)-dihydrolipoyl]-L-lysine,blue
C05923,"2,5-Diaminopyrimidine nucleoside triphosphate",blue
C21152,"N,N'-Diacetylchitobiose 6'-phosphate",blue
C05947,L-erythro-4-Hydroxyglutamate; erythro-4-Hydroxy-L-glutamate,blue
C00802,Oxalureate; Oxaluric acid; Monooxalylurea; Oxalurate; N-Carbamoyl-2-oxoglycine,blue
C14792,"(1S)-Hydroxy-(2S)-glutathionyl-1,2-dihydronaphthalene",blue
C21785,N5-Phospho-L-glutamine,blue
C11143,Dimethyl sulfoxide; DMSO,blue
C14806,"1-Nitro-5-glutathionyl-6-hydroxy-5,6-dihydronaphthalene",blue
C00461,"Chitin; beta-1,4-Poly-N-acetyl-D-glucosamine; [1,4-(N-Acetyl-beta-D-glucosaminyl)]n; [1,4-(N-Acetyl-beta-D-glucosaminyl)]n+1",blue
C00159,D-Mannose; Mannose; Seminose; Carubinose; D-Mannopyranose,blue
C22411,"4-O-{Poly[(2R)-glycerophospho]-(2R)-glycerophospho}-N-acetyl-beta-D-mannosaminyl-(1->4)-N-acetyl-alpha-D-glucosaminyl-diphospho-ditrans,octacis-undecaprenol",blue
C00582,Phenylacetyl-CoA; Phenylacetyl coenzyme A,blue
C01274,"5-Formyl-5,6,7,8-tetrahydromethanopterin; 5-Formyl-H4MPT",blue
C14856,"7,8-Dihydro-7-hydroxy-8-S-glutathionyl-benzo[a]pyrene",blue
C01132,N-Acetyl-D-galactosamine; N-Acetyl-D-chondrosamine; 2-Acetamido-2-deoxy-D-galactose,blue
C00075,UTP; Uridine 5'-triphosphate; Uridine triphosphate,green
C00218,Methylamine; Methanamine,blue
C00221,beta-D-Glucose; beta-D-Glucopyranose,blue
C00100,Propanoyl-CoA; Propionyl-CoA; Propionyl coenzyme A,blue
C00010,CoA; Coenzyme A; CoA-SH,blue
C21616,Psicoselysine; N6-(D-Psicosyl)-L-lysine,blue
C04590,3-(O-Geranylgeranyl)-sn-glycerol 1-phosphate,blue
C21995,1-PEtN-KDO2-lipid A; H. pylori KDO2-lipid A 1-(2-aminoethyl phosphate),blue
C05811,2-Octaprenyl-6-hydroxyphenol; 3-Octaprenylcatechol,blue
C00688,dTDP-4-dehydro-beta-L-rhamnose; dTDP-4-dehydro-6-deoxy-beta-L-mannose; dTDP-4-oxo-6-deoxy-L-mannose; dTDP-4-oxo-L-rhamnose,blue
C03741,(S)-4-Amino-5-oxopentanoate; L-Glutamate 1-semialdehyde,blue
C00073,L-Methionine; Methionine; L-2-Amino-4methylthiobutyric acid,green
C01367,3'-AMP; 3'-Adenylic acid; 3'-Adenosine monophosphate; Adenosine-3'-monophosphate; Adenosine 3'-phosphate; AMP 3'-phosphate,blue
C00667,Oxidized adrenal ferredoxin; Oxidized adrenodoxin,blue
C01170,UDP-N-acetyl-D-mannosamine; UDP-N-acetyl-alpha-D-mannosamine,blue
C00380,Cytosine,green
C05688,L-Selenocysteine,green
C00460,dUTP; 2'-Deoxyuridine 5'-triphosphate,green
C15700,gamma-Glutamyl-gamma-aminobutyraldehyde,blue
C05382,Sedoheptulose 7-phosphate; D-Sedoheptulose 7-phosphate; D-altro-Heptulose 7-phosphate; altro-Heptulose 7-phosphate,blue
C03089,5-Methylthio-D-ribose; S-Methyl-5-thio-D-ribose; 5-(Methylsulfanyl)-D-ribose,blue
C18094,UDP-L-arabinofuranose; UDP-beta-L-arabinofuranose,blue
C04317,1-Organyl-2-lyso-sn-glycero-3-phosphocholine; 1-Radyl-2-lyso-sn-glycero-3-phosphocholine; 1-Alkyl-2-lyso-sn-glycero-3-phosphocholine; 1-Alkyl-sn-glycero-3-phosphocholine,blue
C04919,"2,3,2'3'-Tetrakis(3-hydroxytetradecanoyl)-D-glucosaminyl-1,6-beta-D-glucosamine 1,4'-bisphosphate; 2,3,2'3'-Tetrakis(beta-hydroxymyristoyl)-D-glucosaminyl-1,6-beta-D-glucosamine 1,4'-bisphosphate; Lipid A disaccharide bisphosphate; Lipid IV(A); Lipid IVA; 2-Deoxy-2-{[(3R)-3-hydroxytetradecanoyl]amino}-3-O-[(3R)-3-hydroxytetradecanoyl]-4-O-phospho-beta-D-glucopyranosyl-(1->6)-2-deoxy-3-O-[(3R)-3-hydroxytetradecanoyl]-2-{[(3R)-3-hydroxytetradecanoyl]amino}-1-O-phospho-alpha-D-glucopyranose",blue
C01228,"Guanosine 3',5'-bis(diphosphate); Guanosine 3'-diphosphate 5'-diphosphate; Guanosine 5'-diphosphate,3'-diphosphate",blue
C20278,"(2R,3R)-3-Methylornithinyl-N6-lysine; N6-[(3R)-3-Methyl-D-ornithinyl]-L-lysine",blue
C06178,1-Methylpyrrolinium; 1-Methyl-Delta(1)-pyrrolinium,blue
C01181,4-Trimethylammoniobutanoate; Butyro-betaine; gamma-Butyrobetaine,blue
C00040,Acyl-CoA; Acyl coenzyme A,blue
C06567,Penicilloic acid,blue
C20248,7-Carboxy-7-carbaguanine; 7-Carboxy-7-deazaguanine,blue
C20062,"2-(1,2-Epoxy-1,2-dihydrophenyl)acetyl-CoA",blue
C02047,L-Leucyl-tRNA; L-Leucyl-tRNA(Leu),blue
C04230,1-Acyl-sn-glycero-3-phosphocholine; 1-Acyl-sn-glycerol-3-phosphocholine; alpha-Acylglycerophosphocholine; 2-Lysolecithin; 2-Lysophosphatidylcholine; 1-Acylglycerophosphocholine,blue
C04242,5-Fluorodeoxyuridine monophosphate,blue
C02992,L-Threonyl-tRNA(Thr),blue
C12622,"cis-3-(3-Carboxyethenyl)-3,5-cyclohexadiene-1,2-diol; (2E)-3-(cis-5,6-Dihydroxycyclohexa-1,3-dien-1-yl)prop-2-enoate",blue
C05269,3-Oxohexanoyl-CoA; 3-Ketohexanoyl-CoA,blue
C03160,2-Succinylbenzoyl-CoA; o-Succinylbenzoyl-CoA; Succinylbenzoyl-CoA; 4-(2-Carboxyphenyl)-4-oxobutanoyl-CoA,blue
C00052,UDP-alpha-D-galactose; UDP-D-galactose; UDP-galactose; UDP-D-galactopyranose; UDP-alpha-D-galactopyranose,blue
C05922,Formamidopyrimidine nucleoside triphosphate,blue
C18243,"2,3,5-Trichloromaleylacetate",blue
C12215,Iminoerythrose 4-phosphate; Imino-D-erythrose 4-phosphate,blue
C00088,Nitrite,blue
C00322,2-Oxoadipate; 2-Oxoadipic acid; 2-Oxohexanedioic acid,blue
C00704,Superoxide; O2.-; Superoxide anion; O2-,blue
C00718,"Amylose; Amylose chain; (1,4-alpha-D-Glucosyl)n; (1,4-alpha-D-Glucosyl)n+1; (1,4-alpha-D-Glucosyl)n-1; 4-{(1,4)-alpha-D-Glucosyl}(n-1)-D-glucose; 1,4-alpha-D-Glucan",blue
C01165,L-Glutamate 5-semialdehyde; L-Glutamate gamma-semialdehyde,blue
C05527,3-Sulfinylpyruvate; 3-Sulfinopyruvate,blue
C00191,D-Glucuronate; Glucuronic acid; Glucuronate,blue
C14804,"1-Nitro-7-glutathionyl-8-hydroxy-7,8-dihydronaphthalene",blue
C11278,"Aflatoxin B1exo-8,9-epoxide-GSH; 8,9-Dihydro-8-(S-glutathionyl)-9-hydroxyaflatoxin B1",blue
C04824,"Lipid X; 2,3-Diacylglucosamine 1-phosphate; 2,3-Bis[(3R)-3-hydroxymyristoyl]-alpha-D-glucosaminyl 1-phosphate; 2,3-Bis(3-hydroxytetradecanoyl)-alpha-D-glucosaminyl 1-phosphate",blue
C02679,Dodecanoic acid; Dodecanoate; Dodecylcarboxylate; Lauric acid,green
C05404,D-Gal alpha 1->6D-Gal alpha 1->6D-Glucose; D-Gal-alpha1->6D-Gal-alpha1->6D-Glucose; Manninotriose,blue
C00256,(R)-Lactate; D-Lactate; D-Lactic acid; D-2-Hydroxypropanoic acid; D-2-Hydroxypropionic acid,blue
C22458,8-Amino-7-(carboxyamino)nonanoate,blue
C22442,dZDP; 2-Amino-2'-deoxyadenosine 5'-diphosphate,blue
C11903,"Methanophenazine; 2-(2,3-Dihydro-all-trans-pentaprenyloxy)phenazine; 2-(2,3-Dihydropentaprenyloxy)phenazine",blue
C19875,alpha-Kdo-(2->8)-alpha-Kdo-(2->4)-alpha-Kdo-(2->6)-lipid IVA,blue
C05938,L-4-Hydroxyglutamate semialdehyde,blue
C00027,Hydrogen peroxide; H2O2; Oxydol,blue
C21101,Protein N(omega)-phospho-L-arginine; [Protein]-N(omega)-phospho-L-arginine,blue
C03294,N-Formylmethionyl-tRNA,blue
C01182,"D-Ribulose 1,5-bisphosphate",blue
C05841,Nicotinate D-ribonucleoside; beta-D-Ribosylnicotinate,blue
C00577,D-Glyceraldehyde,blue
C00147,Adenine; 6-Aminopurine,green
C15807,5-Hydroxy-guaiacyl lignin,blue
C03921,2-Dehydro-3-deoxy-D-glucarate,blue
C01929,L-Histidinal,blue
C01190,Glucosylceramide; Glucocerebroside; beta-D-Glucosyl-(1<->1)-ceramide; D-Glucosyl-N-acylsphingosine; beta-D-Glucosyl-N-acylsphingosine,blue
C04046,"3-D-Glucosyl-1,2-diacylglycerol; 1,2-Diacyl-3-beta-D-glucosyl-sn-glycerol; Monoglucosyldiglyceride; Monoglucosyldiacylglycerol; Glcbeta1->3acyl2Gro; 1,2-Diacyl-3-O-(beta-D-glucopyranosyl)-sn-glycerol",blue
C00134,"Putrescine; 1,4-Butanediamine; 1,4-Diaminobutane; Tetramethylenediamine; Butane-1,4-diamine",green
C02888,Sorbose 1-phosphate; L-Sorbose 1P; L-xylo-Hexulose 1-phosphate; L-Sorbose 1-phosphate,blue
C21880,[Protein]-S-[5-carboxy-1-(5-O-phosphono-beta-D-ribofuranosyl)pyridin-1-ium-3-carbonyl]-L-cysteine,blue
C03892,"Phosphatidylglycerophosphate; 1-(3-sn-Phosphatidyl)-sn-glycerol 3-phosphate; 3-(3-Phosphatidyl)-D-glycerol 1-phosphate; 1,2-Diacyl-sn-glycero-3-phospho-sn-glycerol 3'-phosphate",blue
C20395,UDP-2-acetamido-2-deoxy-alpha-D-ribo-hex-3-uluronate; UDP-3-keto-GlcNAcA,blue
C21879,1-(5-O-Phospho-beta-D-ribofuranosyl)-5-(sulfanylcarbonyl)pyridin-1-ium-3-carbonyl adenylate,blue
C05345,beta-D-Fructose 6-phosphate; beta-D-Fructofuranose 6-phosphate,blue
C02642,3-Ureidopropionate; 3-Ureidopropanoate; beta-Ureidopropionic acid; N-Carbamoyl-beta-alanine,blue
C01909,Dethiobiotin; Desthiobiotin,blue
C01092,8-Amino-7-oxononanoate; 8-Amino-7-oxononanoic acid; 7-Keto-8-aminopelargonic acid; KAPA,green
C04881,"N-Acetyl-beta-D-mannosaminyl-1,4-N-acetyl-D-glucosaminyldiphosphoundecaprenol; N-Acetyl-beta-D-mannosaminyl-(1->4)-N-acetyl-alpha-D-glucosaminyl-diphospho-ditrans,octacis-undecaprenol",blue
C05772,Precorrin 3A,blue
C05279,"trans,cis-Lauro-2,6-dienoyl-CoA; (2E,6Z)-Dodecadienoyl-CoA",blue
C03765,4-Hydroxyphenylacetaldehyde; 2-(4-Hydroxyphenyl)acetaldehyde,blue
C00160,Glycolate; Glycolic acid; Hydroxyacetic acid,blue
C00555,4-Aminobutyraldehyde; 4-Aminobutanal,blue
C11542,Cobalt-precorrin 6; Cobalt-precorrin 6A,blue
C00501,CDP-glucose; CDP-D-Glucose,blue
C00459,dTTP; Deoxythymidine triphosphate; Deoxythymidine 5'-triphosphate; TTP,green
C00028,Acceptor; Hydrogen-acceptor; A; Oxidized donor,blue
C00575,"3',5'-Cyclic AMP; Cyclic adenylic acid; Cyclic AMP; Adenosine 3',5'-phosphate; Adenosine 3',5'-cyclic phosphate; cAMP",green
C07490,"Trichloroethanol; 2,2,2-Trichloroethanol",blue
C04180,cis-Dec-3-enoyl-[acp]; cis-Dec-3-enoyl-[acyl-carrier protein]; cis-3-Decenoyl-[acyl-carrier protein]; (3Z)-Dec-3-enoyl-[acp]; (3Z)-Decenoyl-[acp],blue
C00345,6-Phospho-D-gluconate,blue
C01099,L-Fuculose 1-phosphate,blue
C00692,UDP-N-acetylmuramoyl-L-alanyl-D-glutamate; UDP-N-acetyl-alpha-D-muramoyl-L-alanyl-D-glutamate,blue
C00078,L-Tryptophan; Tryptophan; (S)-alpha-Amino-beta-(3-indolyl)-propionic acid,green
C00475,Cytidine,green
C05640,Cinnavalininate; Cinnabarinic acid,blue
C01755,Thiocyanate; Thiocyanic acid,blue
C07305,Products of ATP breakdown,blue
C01080,Reduced coenzyme F420,blue
C16334,3-Oxo-OPC6-CoA,blue
C00489,"Glutarate; Glutaric acid; Pentanedioic acid; 1,3-Propanedicarboxylic acid",blue
C17217,Dihomomethionine; L-Dihomomethionine,blue
C00062,L-Arginine; (S)-2-Amino-5-guanidinovaleric acid; L-Arg,green
C00049,L-Aspartate; L-Aspartic acid; 2-Aminosuccinic acid; L-Asp,green
C00139,Oxidized ferredoxin; Oxidized ferredoxin [iron-sulfur] cluster,blue
C16850,"2-Amino-3,7-dideoxy-D-threo-hept-6-ulosonic acid",blue
C00881,Deoxycytidine; 2'-Deoxycytidine,green
C00116,"Glycerol; Glycerin; 1,2,3-Trihydroxypropane; 1,2,3-Propanetriol",green
C21310,"(8S)-3',8-Cyclo-7,8-dihydroguanosine 5'-triphosphate",blue
C00641,"1,2-Diacyl-sn-glycerol; 1,2-Diacylglycerol; L-1,2-Diacylglycerol",blue
C00125,Ferricytochrome c; Cytochrome c3+,blue
C01327,Hydrochloric acid; HCl; Hydrogen chloride; Hydrochloride,blue
C00882,Dephospho-CoA; Dephosphocoenzyme A; 3'-Dephospho-CoA,blue
C17758,"4,5-seco-Dopa",blue
C14819,Fe3+; Fe(III); Ferric ion; Iron(3+),blue
C04257,N-Acetyl-D-mannosamine 6-phosphate; N-Acetylmannosamine 6-phosphate,blue
C16487,Hydrofluoric acid; Hydrogen fluoride; Fluoride,blue
C00079,L-Phenylalanine; (S)-alpha-Amino-beta-phenylpropionic acid,blue
C15805,Guaiacyl lignin,blue
C01674,"Chitobiose; Diacetylchitobiose; N,N'-Diacetylchitobiose",blue
C16463,"3',5'-Cyclic diGMP; cdiGMP; 3',5'-Cyclic diguanylic acid; Bis-(3',5')-cyclic diGMP; Cyclic di-3',5'-guanylate",blue
C15980,(S)-2-Methylbutanoyl-CoA,blue
C00217,D-Glutamate; D-Glutamic acid; D-Glutaminic acid; D-2-Aminoglutaric acid,blue
C20863,5'-Phospho-[mRNA]; (5')pPur-mRNA,blue
C03344,2-Methylacetoacetyl-CoA; 2-Methyl-3-acetoacetyl-CoA,blue
C15930,L-Galactonate; L-Galactonic acid,blue
C17949,N-Acetyldemethylphosphinothricin; N-Adpt,blue
C20279,"(2R,3R)-3-Methylglutamyl-5-semialdehyde-N6-lysine",blue
C00018,Pyridoxal phosphate; Pyridoxal 5'-phosphate; Pyridoxal 5-phosphate; PLP,blue
C00488,Formamide; Methanamide,blue
C04635,1-(1-Alkenyl)-sn-glycero-3-phosphoethanolamine; 1-Alkenylglycerophosphoethanolamine,blue
C00135,L-Histidine; (S)-alpha-Amino-1H-imidazole-4-propionic acid,green
C19858,"2-Methoxy-6-all-trans-polyprenyl-1,4-benzoquinol",blue
C00353,"Geranylgeranyl diphosphate; Geranylgeranyl pyrophosphate; all-trans-Geranylgeranyl diphosphate; all-trans-Geranylgeranyl pyrophosphate; (2E,6E,10E)-3,7,11,15-Tetramethylhexadeca-2,6,10,14-tetraen-1-yl diphosphate",green
C02946,4-Acetamidobutanoate; N4-Acetylaminobutanoate,blue
C15813,Adenylyl-[sulfur-carrier protein]; [Sulfur-carrier protein]-Gly-Gly-AMP,blue
C20858,Protein N5-methyl-L-glutamine,blue
C03785,"D-Tagatose 1,6-bisphosphate",blue
C04494,"Guanosine 3'-diphosphate 5'-triphosphate; Guanosine 5'-triphosphate,3'-diphosphate",blue
C04181,3-Hydroxy-3-methyl-2-oxobutanoic acid; 3-Hydroxy-3-methyl-2-oxobutanoate; 2-Oxo-3-hydroxyisovalerate,blue
C05730,Glutathionylspermidine; N1-(gamma-L-Glutamyl-L-cysteinyl-glycyl)-spermidine,blue
C06364,"1,2-Diacyl-3-alpha-D-glucosyl-sn-glycerol; 1,2-Diacyl-3-O-(alpha-D-glucopyranosyl)-sn-glycerol",blue
C01250,N-Acetyl-L-glutamate 5-semialdehyde; 2-Acetamido-5-oxopentanoate,blue
C00341,Geranyl diphosphate,green
C04807,"6-Hydroxymethyl-7,8-dihydropterin diphosphate; (7,8-Dihydropterin-6-yl)methyl diphosphate; 2-Amino-7,8-dihydro-4-hydroxy-6-(diphosphooxymethyl)pteridine; 2-Amino-4-hydroxy-6-hydroxymethyl-7,8-dihydropteridine diphosphate; 7,8-Dihydropterin pyrophosphate",blue
C03589,4-Hydroxy-2-oxopentanoate; 4-Hydroxy-2-oxovalerate,blue
C02463,Precorrin 2; Dihydrosirohydrochlorin,blue
C17556,"di-trans,poly-cis-Undecaprenyl phosphate; Undecaprenyl phosphate; ditrans,octacis-Undecaprenyl phosphate",blue
C00286,dGTP; 2'-Deoxyguanosine 5'-triphosphate; Deoxyguanosine 5'-triphosphate; Deoxyguanosine triphosphate,green
